composition_id,reaction_id,role,raw_label,component_component_id,component_scope,component_label,ratio_raw_value,ratio_raw_unit,ratio_normalized_value,ratio_normalized_unit,composition_rule_id,composition_rule_version,evidence_id,source_artifact_id,source_locator,review_status
CRB_COMP_979DEDFCB298FD5E,PERERA_SM_1317,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_8F5CAFF45ACBFCD5,PERERA_SM_1318,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_654DCC8E16BBE2B0,PERERA_SM_1318,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F8E44448EB91C4F2,PERERA_SM_1319,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_60402C245E243D7B,PERERA_SM_1319,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_1CF42C2B354FE339,PERERA_SM_1320,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_11C07567C33AC9C5,PERERA_SM_1320,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F45AF1A9F5127541,PERERA_SM_1321,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_4803119FE0757AB5,PERERA_SM_1321,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_2F333439E04EABC5,PERERA_SM_1322,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_04402F6F992084E1,PERERA_SM_1322,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_4A7541FB55CC3897,PERERA_SM_1323,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_8816DB68B6C39C6C,PERERA_SM_1323,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_37A55A03FC37E295,PERERA_SM_1324,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C2045F035BCB80FA,PERERA_SM_1324,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_7EBC2E833F7D3E17,PERERA_SM_1325,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F6536D3101DAD94A,PERERA_SM_1325,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C506091E034EAADB,PERERA_SM_1326,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_0722F13327BD7237,PERERA_SM_1326,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_D17FB659D85C6A4B,PERERA_SM_1327,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_B208AB1A26565A9A,PERERA_SM_1327,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_EA6327D0BBCFAD4B,PERERA_SM_1328,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_72B34A56C2FB5A8A,PERERA_SM_1328,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_7724A1A5D917F7EC,PERERA_SM_1329,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9756B8FC76089B8D,PERERA_SM_1329,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_961B8BF52BE612D8,PERERA_SM_1330,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_4DB4E08875CF86C4,PERERA_SM_1330,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_749F75DD61B5F67F,PERERA_SM_1331,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_53002A806B03F81E,PERERA_SM_1331,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_54F06058CA63126A,PERERA_SM_1332,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_5805992F2CDEFCB9,PERERA_SM_1332,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A1120BBF012EDA09,PERERA_SM_1333,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_EF9AD00167373365,PERERA_SM_1333,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_BD1DB8DE94ADB61E,PERERA_SM_1334,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A4560DC2035688C7,PERERA_SM_1334,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_706825597252D02C,PERERA_SM_1335,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_6391ADD2A64F984F,PERERA_SM_1335,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_115E6240169E19C9,PERERA_SM_1336,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_B747F9D8D327E1A6,PERERA_SM_1336,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_90D4578EB15E70C6,PERERA_SM_1337,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_D34886B834872236,PERERA_SM_1337,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_CB4CD6DD43A3DDE2,PERERA_SM_1338,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_FECB3A2ED9CF2A1B,PERERA_SM_1338,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_545CBBC50590DE3C,PERERA_SM_1339,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_D068B06247566B58,PERERA_SM_1339,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C75E4EE717F116E7,PERERA_SM_1340,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_B3B9C9BA613607FD,PERERA_SM_1340,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_5DA084A80078AB2B,PERERA_SM_1341,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F2E669D1DDA3E53B,PERERA_SM_1341,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A4AA7B7BC42F74DA,PERERA_SM_1342,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_8D7F868CD4196FAD,PERERA_SM_1342,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_C5B1135227ACA276,PERERA_SM_1343,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_658F64281EEDDE40,PERERA_SM_1343,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A52FE34788D4A1CF,PERERA_SM_1344,solvent,THF,CRB_V02_65C81502E2D3C0C4,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9999B68E08407039,PERERA_SM_1344,solvent,THF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_CF7E2C8277DC87C7,PERERA_SM_1345,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_68FC2D75CBC930F1,PERERA_SM_1345,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_9F4AFF5EDE96CAE9,PERERA_SM_1346,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_A2B8761108708F3E,PERERA_SM_1346,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F9109F66FEEDBD39,PERERA_SM_1347,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_BB04B3493185730E,PERERA_SM_1347,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_F7861385B0F6A30C,PERERA_SM_1348,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_070B7ADB33A9549E,PERERA_SM_1348,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_72ED334CB0175856,PERERA_SM_1349,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_759B6EB32FEEB77B,PERERA_SM_1349,solvent,DMF,CRB_V02_1A520F6AF5E3F442,perera_suzuki_miyaura_2018,H2O,9:1,volume_ratio,1.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
CRB_COMP_5A18EB258C6A0872,PERERA_SM_1350,solvent,DMF,CRB_V02_87814BFC60B5049E,perera_suzuki_miyaura_2018,organic_carrier,9:1,volume_ratio,9.0,volume_parts,perera_documented_organic_water_ratio_v1,v1,PERERA_SI_S24_SOLVENT_9_TO_1,perera_suzuki_miyaura_v0_2_candidate,data/raw/perera_suzuki_miyaura/aap9112_perera_sm.pdf:S24,not_required
